Date,netDailyChange,Portfolio Value
2013-09-06,0.0009016915174850338,203732.02210023085
2013-09-09,0.004477809025519809,204644.29518757868
2013-09-10,0.0018528577153203844,205023.4719488133
2013-09-11,0.003789707647773314,205800.45096843076
2013-09-12,-0.0004826081955046557,205701.12998415483
2013-09-13,0.0006352909899342696,205831.81005865306
2013-09-16,0.004629081942091058,206784.6223737035
2013-09-17,0.0008207702669451283,206954.3450434093
2013-09-18,0.010554985542042821,209138.74516320543
2013-09-19,0.0012052221918753788,209390.8038200571
2013-09-20,-0.005013321326400527,208341.06043771387
2013-09-23,-0.003135667909339349,207687.7720603016
2013-09-24,-0.00733551806373767,206164.27465673583
2013-09-25,-0.008484931046324098,204414.985002058
2013-09-26,0.0020845983457293688,204841.1081416356
2013-09-27,-0.006951992214683407,203417.05435258782
2013-09-30,-0.004622787238112897,202476.70058971216
2013-10-01,0.006474292626159417,203787.5939993092
2013-10-02,-0.001125721889232675,203558.18584399013
2013-10-03,-0.00565639897500481,202406.77953022835
2013-10-04,0.006669025983024017,203756.63560205564
2013-10-07,-0.003091310469406397,203126.760581208
2013-10-08,-0.005868014894938793,201934.80972455678
2013-10-09,0.001378564350958986,202213.18985446074
2013-10-10,0.019086185992664918,206072.66840619303
2013-10-11,0.009702723909416929,208072.13461301514
2013-10-14,0.00041131328166545166,208157.71744552595
2013-10-15,-0.0008961997386350344,207971.1665535564
2013-10-16,0.012303484194722955,210529.93651420617
2013-10-17,0.008605475216432625,212341.6466651963
2013-10-18,0.005136937955183837,213432.43252941698
2013-10-21,-0.0031757140054795036,212754.63216420976
2013-10-22,0.011443260714064304,215189.23888818966
2013-10-23,0.0015218044242136953,215516.7148239729
2013-10-24,0.0008413277729639154,215698.03502169225
2013-10-25,-0.00021427075961289355,215651.81723988114
2013-10-28,0.011064803165425397,218037.96214990673
2013-10-29,0.007955575349391834,219772.57958681814
2013-10-30,-0.00538660268531852,218588.7520194564
2013-10-31,-0.0036465215513445735,217791.66342433594
2013-11-01,-0.0008483762185413998,217606.89415649016
2013-11-04,0.001495795729669488,217932.3896195161
2013-11-05,0.0013354108407282797,218223.41889515982
2013-11-06,0.0014092995590942576,218530.9610631928
2013-11-07,-0.012879622108705904,215716.36486564655
2013-11-08,0.009512670253653413,217768.40351293024
2013-11-11,-0.000989451733867799,217552.93218849273
2013-11-12,-0.0027774519703793465,216948.689368324
2013-11-13,0.003164895524965429,217635.30930445294
2013-11-14,0.008553381797493327,219496.8271975495
2013-11-15,-0.0009064755224272027,219297.85869644448
2013-11-18,-0.003571895811854034,218514.5495934181
2013-11-19,-0.002223546452696539,218028.67234180708
2013-11-20,-0.003523823055347762,217260.37787948214
2013-11-21,0.006028679454143228,218570.17105580357
2013-11-22,0.006969453977626987,220093.48580385905
2013-11-25,0.0008397196250289567,220278.30262322957
2013-11-26,-0.0023001488340080845,219771.62974229347
2013-11-27,0.00044922947563151935,219870.3576362813
2013-11-29,-0.0023587597112944827,219351.73629498092
2013-12-02,-0.0037544828075445087,218528.18397225637
2013-12-03,0.0030356776330997537,219191.56509254285
2013-12-04,-0.003862438945658575,218344.95105496954
2013-12-05,-0.00592903999210815,217050.37510808973
2013-12-06,0.01440766335226944,220177.5638431309
2013-12-09,0.0020250822240554605,220623.44151380545
2013-12-10,-0.007002853638713389,219078.44784361502
2013-12-11,-0.005695930008157311,217830.59233840206
2013-12-12,-0.012963699469890658,215006.70200397875
2013-12-13,-0.0010316221680741996,214784.89632390693
2013-12-16,0.0005041202882248269,214893.17374774808
2013-12-17,-0.005497094157867368,213711.88573777376
2013-12-18,0.013744847016187202,216649.32291278034
2013-12-19,-0.0026784038894903683,216069.04852363528
2013-12-20,0.0018032333079997962,216458.67142876092
2013-12-23,-7.380705009992958e-05,216442.6952527542
2013-12-24,0.0004010633801500371,216529.50249172107
