Date,netDailyChange,Portfolio Value
2009-05-14,0.011936691747921323,123878.85562475238
2009-05-15,0.004613271757236723,124450.34245072486
2009-05-18,0.019697215054327345,126901.66760956147
2009-05-19,0.0011455988663959268,127047.04601611874
2009-05-20,-0.0015456499689886288,126850.67575338382
2009-05-21,-0.010662009650093309,125498.19262438039
2009-05-22,-0.0104219219610182,124190.26025460027
2009-05-26,0.03766604766034021,128868.01651630011
2009-05-27,-0.003092301342081995,128469.51777587531
2009-05-28,0.010758343992914846,129851.63704071207
2009-05-29,0.01153805516985334,131349.87239278358
2009-06-01,0.017570615464993774,133657.77049197318
2009-06-02,-0.0013250692683742257,133480.66468781486
2009-06-03,-0.0018214676433121588,133237.5339760782
2009-06-04,0.007925671811182977,134293.53094330395
2009-06-05,-0.00615239155985126,133467.30455698573
2009-06-08,-0.003394970877895151,133014.1869448636
2009-06-09,0.0003179903105263375,133056.4841674746
2009-06-10,-0.008603700089685236,131911.70608270972
2009-06-11,-0.004596404855046219,131305.38647643372
2009-06-12,-0.010615604185637144,129911.50046615778
2009-06-15,-0.008138631941959955,128854.19857883596
2009-06-16,-0.007329921383750336,127909.70743328694
2009-06-17,0.011818893773782055,129421.4586780765
2009-06-18,0.007379744118768102,130376.55592659842
2009-06-19,0.01117396682554324,131833.3792373508
2009-06-22,-0.017599081853639717,129513.23280511075
2009-06-23,-0.009838768798604456,128238.98205118143
2009-06-24,0.012177043318041172,129800.55369068017
2009-06-25,0.026942743940142424,133297.73677205687
2009-06-26,0.007968245129859487,134359.88581391211
2009-06-29,0.0020272813732376002,134632.271107733
2009-06-30,0.0008600661160053273,134748.0637622336
2009-07-01,0.0014824525124483114,134947.82136790548
2009-07-02,-0.013770411474948403,133089.53434002158
2009-07-06,-0.0009040270221996287,132969.21780460625
2009-07-07,-0.02442256564188806,129721.76835442275
2009-07-08,0.007514682404129338,130696.58624450827
2009-07-09,0.004827949149394397,131327.5827168962
2009-07-10,0.0035621923353284027,131795.39682546753
2009-07-13,0.027203219120467716,135380.65588437972
2009-07-14,0.00873182898429708,136562.7766193441
2009-07-15,0.028098638975516954,140400.00477706522
2009-07-16,0.00846682292421559,141588.74675607166
2009-07-17,0.013244775398647966,143464.05790583187
2009-07-20,0.00906178348331827,144764.09813621276
2009-07-21,-0.0027463494482540935,144366.52533516937
2009-07-22,0.017790562911912645,146934.88708651892
2009-07-23,0.026427603834922972,150818.02407197058
2009-07-24,-0.013814994805413643,148734.47385285355
2009-07-27,0.0015666810207863454,148967.49333017546
2009-07-28,0.001486146428480396,149188.88083834777
2009-07-29,-0.00011902761820692422,149171.12324119863
2009-07-30,0.01495398254693919,151401.82561465484
2009-07-31,0.0013632996825191845,151608.23167544813
2009-08-03,0.01794106073741747,154328.2441682298
2009-08-04,-0.0041309139377031755,153690.727473414
2009-08-05,-0.0041417554914204725,153054.1780589206
2009-08-06,-0.008091428792521877,151815.7510757589
2009-08-07,0.014844390162330292,154069.36331751468
2009-08-10,-0.0009548238161643297,153922.25422007786
2009-08-11,-0.00454056553290739,153223.36013781876
2009-08-12,0.0061656926982894805,154168.0882906279
2009-08-13,0.009720241238783772,155666.6393001349
2009-08-14,-0.011531821879502142,153871.51934314505
2009-08-17,-0.032926054907008305,148805.13724862787
2009-08-18,0.017671963630561168,151434.81622212628
2009-08-19,0.008045659531062453,152653.20919459852
2009-08-20,0.010371850904129044,154236.50552040173
2009-08-21,0.015047588512204018,156557.39298903302
2009-08-24,-0.007560072875233022,155373.80768887943
2009-08-25,0.004838676951483748,156125.6113510079
2009-08-26,-0.008432527503804056,154809.0778392423
2009-08-27,0.0031904129606643143,155302.9827276091
2009-08-28,0.0008980183031175871,155442.44764862725
2009-08-31,-0.006910129489243527,154368.32020725028
2009-09-01,-0.019316337747573104,151386.48959660152
2009-09-02,-0.001533525906633384,151154.33449289083
2009-09-03,0.0006776940569006516,151256.77088705145
2009-09-04,0.016147503928519692,153699.19018916533
2009-09-08,0.012377543027922325,155601.60852908852
2009-09-09,0.012136992624179178,157490.14410411648
2009-09-10,0.0059517598685951195,158427.4876234946
2009-09-11,-0.007166738028794857,157292.0793231369
2009-09-14,0.004030651678608461,157926.0689066925
2009-09-15,0.013856597113012622,160114.3868171744
2009-09-16,0.02771428402807421,164551.84241040653
2009-09-17,0.0019263021898130483,164868.81898477947
2009-09-18,0.01118577659232249,166713.00476098328
2009-09-21,-0.0032668522493268484,166168.37800638782
2009-09-22,0.0032266355632596315,166704.54280435242
2009-09-23,-0.005817967139378743,165734.66125233154
2009-09-24,-0.009470039948311824,164165.14738945203
2009-09-25,-0.012353155121238467,162137.18985824916
2009-09-28,0.01227445198058019,164127.33500943045
2009-09-29,-0.00134830561845871,163906.04120149458
2009-09-30,-0.005371410327872519,163025.63459898418
2009-10-01,-0.013572545293596194,160812.9617893722
2009-10-02,0.008079936795659326,162112.3203565531
2009-10-05,0.005050851730409177,162931.12565034666
2009-10-06,0.013375398476786354,165110.3943801914
2009-10-07,0.009667681461852626,166706.62907909995
2009-10-08,-0.000990152952359604,166541.56401813935
2009-10-09,0.009780927275429037,168170.494944137
2009-10-12,-0.0025519715385351857,167741.32862741817
2009-10-13,-0.0008532201198325577,167598.20835090583
2009-10-14,0.011166534956874228,169469.6996031657
2009-10-15,0.011833124705464678,171475.0556923676
2009-10-16,-0.011652362068737303,169476.96625768323
2009-10-19,0.008780192711708507,170965.00668162142
2009-10-20,0.022203827102580537,174761.08413057166
2009-10-21,0.00763888331699731,176096.06366059705
2009-10-22,0.003671315832152767,176742.56792709397
2009-10-23,0.009155242908107944,178360.68906866928
2009-10-26,-0.009827027375849305,176607.93369441613
2009-10-27,-0.01263286087744304,174376.8702382019
2009-10-28,-0.01453243492616982,171842.74971883607
2009-10-29,0.023222138694518592,175833.30588645433
2009-10-30,-0.03347060618647975,169948.05855066198
2009-11-02,0.006755886674874808,171096.20837484524
2009-11-03,-0.007043883340283788,169891.02664308794
2009-11-04,0.010145593575651365,171614.67195155888
2009-11-05,0.01944235534290664,174951.26538569745
2009-11-06,0.006484266186155216,176085.695960063
2009-11-09,0.025882201562313162,180643.18143514154
2009-11-10,0.0054938682325947254,181635.6112710629
2009-11-11,0.0035484357942553763,182280.13357560858
2009-11-12,-0.008494223039721738,180731.8054653071
2009-11-13,0.009582015769942215,182463.5804754058
2009-11-16,0.00533533135885348,183437.0841381649
2009-11-17,0.003319386846636035,184045.9827824384
2009-11-18,-0.008230163616715103,182531.25423113978
2009-11-19,-0.014095360914437596,179958.4103245869
2009-11-20,-0.0010134196749492835,179776.03693089137
2009-11-23,0.015353045793210238,182536.1466584132
2009-11-24,-0.0019512888732428058,182179.965906474
2009-11-25,-0.003981096237625967,181454.68992963294
2009-11-27,-0.016841000057834718,178398.8114860336
2009-11-30,0.003405309057758866,179006.3145746804
2009-12-01,-0.0023889889526733403,178578.67046670272
2009-12-02,0.000841073970681737,178728.86833815122
2009-12-03,-0.007534043282260089,177382.31730830224
2009-12-04,-0.00718265420513936,176108.2414609704
2009-12-07,-0.011860546115966953,174019.5015417207
2009-12-08,-0.0003311688687051039,173961.8717002625
2009-12-09,0.019640967380395124,177378.65114775984
2009-12-10,0.002105090852039795,177752.04932363814
2009-12-11,-0.00462265429154424,176930.36305000144
2009-12-14,0.010020976220860397,178703.3780108737
2009-12-15,-0.006148932279983294,177604.5430412806
2009-12-16,-0.0029193034289332846,177086.06148978605
2009-12-17,-0.013000950158584986,174783.77443057724
2009-12-18,0.008904403711046007,176340.1197202475
2009-12-21,0.01016502402569526,178132.6212738978
2009-12-22,0.007068924324340064,179391.8272933793
2009-12-23,0.015150933982451707,182109.78102569265
2009-12-24,0.015141926488280666,184867.27394278056
2009-12-28,0.00787897162441469,186323.83794845862
2009-12-29,-0.005983547772380908,185208.96036296067
2009-12-30,0.001382672615596497,185465.04372061763
2009-12-31,-0.009119760238511842,183773.64698926048
2010-01-04,0.005068526569663523,184705.1086018295
2010-01-05,-0.001309210848878086,184463.2906698048
2010-01-06,-0.0031204103964892183,183887.68949982812
2010-01-07,-0.006672922992644303,182660.6211085005
2010-01-08,0.005611098257191532,183685.54780125993
2010-01-11,-0.007770079492960946,182258.29649313606
2010-01-12,-0.0001873613016873112,182224.14834146178
2010-01-13,0.009924820155420257,184032.69024172542
2010-01-14,-0.00741476828753233,182668.13048625182
2010-01-15,-0.010007916354588016,180840.00311569643
2010-01-19,0.027067092679024827,185734.81624010412
2010-01-20,-0.008971336310582943,184068.52673902982
2010-01-21,-0.016264418590751128,181074.75917076337
2010-01-22,-0.02653103022615534,176270.65926201004
2010-01-25,0.006931529878381051,177492.48460336658
2010-01-26,0.005921402194754149,178543.48899124932
2010-01-27,0.01719096188896393,181612.82330602055
2010-01-28,0.01774894741317078,184836.2597564366
2010-01-29,-0.020944855914961483,180964.89092797766
2010-02-01,0.007770053902119198,182370.99788487915
2010-02-02,0.006389794141505832,183536.3110187445
2010-02-03,0.003053788578366193,184096.792109049
2010-02-04,-0.0399039857356537,176750.59634274992
2010-02-05,0.009995714313987632,178517.344808619
2010-02-08,-0.0005035577488547198,178427.45101633566
2010-02-09,0.007596115216086306,179782.80649196834
2010-02-10,-0.0015663658912627705,179501.20083604383
2010-02-11,0.01573793942390592,182326.17986131986
2010-02-12,0.0015991151587162302,182617.74041936692
2010-02-16,0.015979613675507813,185535.90136156257
2010-02-17,-0.002681376048643917,185038.40983948813
2010-02-18,0.005626006214723731,186079.43708320768
2010-02-19,0.005292459914290271,187064.25504484426
2010-02-22,-0.005846555419371092,185970.5735107412
2010-02-23,-0.011993783019615662,183740.08280401988
2010-02-24,0.010601813026403891,185688.06080736406
2010-02-25,0.005385740893229468,186688.12858983877
2010-02-26,0.008906509928493844,188350.8682606561
2010-03-01,0.02717847531577911,193469.9576843839
2010-03-02,-0.0015810406772299162,193164.07381146293
2010-03-03,0.0010237609634205357,193361.8276497664
2010-03-04,0.005398031661364828,194405.60091751922
2010-03-05,0.022579358496692636,198795.15467440084
2010-03-08,0.0061062397133750616,200009.04554270022
2010-03-09,0.013012692083323962,202611.7016662269
2010-03-10,0.008934274609697385,204421.89024805106
2010-03-11,0.002222930121761755,204876.30582543093
2010-03-12,0.0033654174778198795,205565.80012584702
2010-03-15,-0.004535290430431275,204633.49951971232
2010-03-16,0.005697616408167986,205799.42270423667
2010-03-17,-0.0022096746802186375,205344.6729306835
2010-03-18,-0.0021560638702298202,204901.9367004335
2010-03-19,-0.009049416465004961,203047.6937407452
2010-03-22,0.014961067929868873,206085.50407980368
2010-03-23,0.007153923936447275,207559.824100395
2010-03-24,-0.0024074947315614313,207060.12491738948
2010-03-25,-0.0011228508637783395,206827.62727727194
2010-03-26,0.009137614741614666,208717.53845325392
2010-03-29,0.005034444731466154,209768.31536508448
2010-03-30,0.012969843733200688,212488.97763554638
2010-03-31,-0.004416280441164827,211550.5667196514
2010-04-01,0.005942431613360381,212807.69149515056
2010-04-05,0.018384645417810947,216720.0854454718
2010-04-06,0.012168843766651605,219357.31830635315
2010-04-07,-0.009111011467082769,217358.75126387543
2010-04-08,0.005249569693317746,218499.79117708767
2010-04-09,0.009351394739720182,220543.06897493105
2010-04-12,0.0035187302288178517,221319.1005384894
2010-04-13,0.0049918028936932965,222423.88186498705
2010-04-14,0.01206229292275053,225106.8238810578
2010-04-15,0.004295313127315747,226073.72817672245
2010-04-16,-0.01056503672267954,223685.2509365023
2010-04-19,-0.0008905369194412927,223486.05096220886
2010-04-20,0.006096004418709642,224848.42291639445
2010-04-21,0.023709549064009686,230179.47763149592
2010-04-22,0.05314272630825118,242411.84261304274
2010-04-23,0.012678391095973403,245485.23475998646
2010-04-26,0.007940988918965856,247434.63028898524
2010-04-27,-0.03233208998828325,239434.55155626417
2010-04-28,-0.0072958191093256625,237687.68037958717
2010-04-29,0.021917633663263044,242897.2318844177
2010-04-30,-0.02508171585771307,236804.9525316677
2010-05-03,0.018973139703733016,241297.88597858688
2010-05-04,-0.01960075049922234,236568.2663195308
2010-05-05,-0.01538424990394436,232928.8409911283
2010-05-06,-0.027868353801957742,226437.49763970758
2010-05-07,-0.033008542595382606,218963.12585367545
2010-05-10,0.05709509743309838,231464.84685854684
2010-05-11,0.002831908712473555,232120.3341749969
2010-05-12,0.030966060967035587,239308.18659474855
2010-05-13,-0.00492737407901774,238129.02563922486
2010-05-14,-0.037645433842185806,229164.55515861925
2010-05-17,0.013247102322102773,232200.32146940465
2010-05-18,-0.018306416795834415,227949.565604459
2010-05-19,-0.010039242123159993,225661.1247234867
2010-05-20,-0.03197304839094598,218446.05066274735
2010-05-21,0.02449342702543184,223796.54306364915
2010-05-24,0.008255168192590428,225644.02116755987
2010-05-25,-0.0012891404863348919,225353.13432437336
2010-05-26,-0.004802972790692014,224270.76935191624
2010-05-27,0.03170752275081275,231381.8398734844
2010-05-28,0.0018866878098088616,231818.38517018483
2010-06-01,0.0038874838726911504,232719.57540392724
2010-06-02,0.015014723260632152,236213.79542594904
2010-06-03,0.0044365852284882126,237261.77806150093
2010-06-04,-0.025179297907506542,231287.6930696257
2010-06-07,-0.005831857808633484,229938.8561307568
2010-06-08,0.00471739385532924,231023.56827776946
2010-06-09,-0.0016729204314357236,230637.0842302544
2010-06-10,0.02930556661820559,237396.0346667928
2010-06-11,0.0037680392442108455,238290.55224183731
2010-06-14,0.01006133042803746,240688.07222582196
2010-06-15,0.006809404707379534,242327.01471784658
2010-06-16,0.013483118474106185,245594.3385667638
2010-06-17,0.0137210590316554,248964.1529840787
2010-06-18,0.003645168075327454,249871.6691664372
2010-06-21,-0.012836840225995643,246664.1064723448
2010-06-22,-0.0019698533902650175,246178.21434595357
2010-06-23,-0.0026737318999238463,245519.9998011905
2010-06-24,-0.010733421508789207,242884.7301544865
2010-06-25,-0.0015698383764976547,242503.4403840247
2010-06-28,-0.0007229251789669203,242328.128540985
2010-06-29,-0.037989203002475366,233122.27607263156
2010-06-30,-0.018151596337155705,228890.73462016217
2010-07-01,-0.0013241220313999352,228587.6553556683
2010-07-02,-0.005127265163546662,227415.62583354636
2010-07-06,0.006044652405876337,228790.274243375
2010-07-07,0.044803812980747745,239040.95090238916
2010-07-08,0.000945380518683344,239266.93556053983
2010-07-09,0.009629942767054919,241571.06245603645
2010-07-12,-0.0020057140140344863,241086.53999068317
2010-07-13,-0.002719074168245511,240431.00780748282
2010-07-14,0.003777334651732241,241339.19618462492
2010-07-15,-0.00463522312135838,240220.5351623799
2010-07-16,-0.02286806058131886,234727.15741140977
2010-07-19,-0.007934337394379076,232864.75294888412
2010-07-20,0.01931015522735635,237361.40747530706
2010-07-21,-0.0014997184102539625,237005.43220263254
2010-07-22,-0.016935724293920512,232991.5735466873
2010-07-23,0.010647634358637366,235472.38263045598
2010-07-26,-0.007216467965567181,233773.10372442752
2010-07-27,0.008424071238591195,235742.42500386867
2010-07-28,-0.017220029984132832,231682.93337676986
2010-07-29,-0.010840959535477758,229171.2680709715
2010-07-30,0.011225016215616244,231743.7192712215
2010-08-02,-0.000867145150372583,231542.76382892614
2010-08-03,0.0012100462129907732,231822.94127344276
2010-08-04,0.011427321081554661,234472.0564574448
2010-08-05,-0.0011498233190731023,234202.455019259
2010-08-06,0.014418815035662114,237579.37689907968
2010-08-09,0.005593753553366618,238908.33738281555
2010-08-10,0.009254164108403668,241119.234343822
2010-08-11,-0.019935951474793483,236312.2929883042
2010-08-12,0.013128017242581318,239414.6048452886
2010-08-13,-0.005626760445309474,238067.47621671573
2010-08-16,0.004186995006017775,239064.26355073036
2010-08-17,0.007268647069290564,240801.93730936048
2010-08-18,-0.0050739872588367405,239580.1113475496
2010-08-19,-0.007659826117244585,237744.96935347727
2010-08-20,0.0024113122217087326,238318.24670372906
2010-08-23,-0.011100434689319079,235672.81057092128
2010-08-24,-0.023869533767619713,230047.41046088884
2010-08-25,0.011181556870545123,232619.69866387892
2010-08-26,-0.004776845234226463,231508.51036492919
2010-08-27,0.008585347659160128,233496.09141246637
2010-08-30,-0.011713999136104707,230760.9183993769
2010-08-31,0.003772718685092158,231631.51442801126
2010-09-01,0.0318778749154346,239015.4348714201
2010-09-02,0.009786767073115285,241354.62325938605
2010-09-03,0.014211111596685613,244784.5407449012
2010-09-07,-0.006058176953715399,243301.59268153462
2010-09-08,0.008525793970828477,245375.9319335118
2010-09-09,-0.002473773429380958,244768.9274728851
2010-09-10,0.00535690375088768,246080.13105856534
2010-09-13,0.0027468177611406465,246756.0683332208
2010-09-14,0.004669034550783378,247908.1809418841
2010-09-15,0.009144966782675233,250175.29302175104
2010-09-16,0.013289339670701426,253499.95746793435
2010-09-17,0.0016153633363106812,253909.45200498437
2010-09-20,0.0226780719485504,259667.6288259704
2010-09-21,0.004118564902147493,260737.08680827692
2010-09-22,0.018348441351807087,265521.2059538196
2010-09-23,0.0045630742164178995,266732.79892261967
2010-09-24,0.012068987570034748,269951.99375733733
2010-09-27,-0.0012018590579864657,269627.5495084186
2010-09-28,-0.006717138893435729,267816.4238088738
2010-09-29,0.010493604502144578,270626.7834395029
2010-09-30,-0.013819062682096045,266886.97495569836
2010-10-01,-0.008311207014782008,264668.8220572926
2010-10-04,-0.006581470692291252,262926.9119617593
2010-10-05,0.02080592918744835,268397.35067351017
2010-10-06,-0.00844185820505714,266131.5782965114
2010-10-07,-0.0014469946998283511,265746.4873132594
2010-10-08,0.010144509651470552,268442.35511865315
2010-10-11,0.008935860372660618,270841.1185221016
2010-10-12,0.008415047463534648,273120.2593895419
2010-10-13,0.011579237885139518,276282.78384426446
2010-10-14,0.002522801634984678,276979.79050306487
2010-10-15,0.025353271237701574,284002.1342590508
2010-10-18,0.0014910641520703308,284425.59966055595
2010-10-19,-0.01575937918802887,279943.22878472274
2010-10-20,0.00938019232827505,282569.15011172177
2010-10-21,0.015809988491473304,287036.5651230335
2010-10-22,-0.005520703834199151,285451.9212574034
2010-10-25,0.0014565780707520826,285867.70426616096
2010-10-26,0.008320912964843205,288246.38455281925
2010-10-27,-1.4026093492536498e-05,288242.34158208064
2010-10-28,-0.008187294016963982,285882.41678341
2010-10-29,-0.007095682817217813,283853.8858308953
2010-11-01,-0.0035131662833049154,282856.6599298091
2010-11-02,0.015795685741350967,287324.5748399086
2010-11-03,0.010224742987066786,290262.39477151487
2010-11-04,0.004837641469204058,291666.580169412
2010-11-05,-0.0019125519942525136,291108.75266985217
2010-11-08,-0.00011847051815587066,291074.2648650837
2010-11-09,-0.004162929147671038,289862.5433237399
2010-11-10,0.009591712839695822,292642.8216022851
2010-11-11,-0.004606938228974702,291294.6342000105
2010-11-12,-0.021816869786747545,284939.49709609064
2010-11-15,-0.00862523021867224,282481.82833524415
2010-11-16,-0.020604941781544473,276661.30670805223
2010-11-17,0.00045022952209582546,276785.8677959538
2010-11-18,0.019924658342018745,282300.73164568737
2010-11-19,0.003245120506105335,283216.8315388393
2010-11-22,0.025906094588943007,290553.8735658652
2010-11-23,-0.012569513608732449,286901.75269800914
2010-11-24,0.013156348636447691,290676.332180912
2010-11-26,0.0009798121309812198,290961.14037737204
2010-11-29,0.00696842716844089,292988.6818929383
2010-11-30,-0.0004050194228760296,292870.01578608877
2010-12-01,0.012780031929736722,296612.9039390975
2010-12-02,-0.002120438411306955,295983.95454429573
2010-12-03,-0.010269986061765497,292944.2034566196
2010-12-06,0.012199500694585683,296517.97647016344
2010-12-07,-0.01206318921774934,292941.0240135397
2010-12-08,0.005081922027476921,294429.7274562258
2010-12-09,0.006471072308991241,296335.0035125116
2010-12-10,0.008308711081969069,298797.1654401714
2010-12-13,-0.006686369689228756,296799.2971299447
2010-12-14,-0.007612976025586042,294539.7711964837
2010-12-15,-0.0032554209182022054,293580.92026408814
2010-12-16,-0.011634967579119776,290165.1157749673
2010-12-17,-0.003414522364970439,289174.3404976194
2010-12-20,-0.00010125070697160778,289145.061391206
2010-12-21,0.007970005457614822,291449.5491085363
2010-12-22,0.001112428058352688,291773.76576455886
2010-12-23,-0.0019651463130935277,291200.3876245092
2010-12-27,0.0008621165520578206,291451.436298646
2010-12-28,0.0031697087927675073,292375.2524789465
2010-12-29,-0.0026646712749826473,291596.16854215006
2010-12-30,-0.0044098649088176525,290310.2688309504
2010-12-31,-0.005423324268484982,288735.8221046091
2011-01-03,0.008141595459273994,291086.5923627857
2011-01-04,0.00609733301497734,292861.44425261655
2011-01-05,0.008689503521812225,295406.26480385265
2011-01-06,0.004615191159801393,296769.6211857253
2011-01-07,0.005089972142234094,298280.17029022204
2011-01-10,0.016261383960439458,303130.6186670966
2011-01-11,-0.0021898212633829554,302466.81679275696
2011-01-12,0.009942572387492394,305474.11501353333
2011-01-13,0.008570823572592395,308092.27975930815
2011-01-14,0.0048732429839028635,309593.68830003985
2011-01-18,-0.005833543373770566,307787.66009109595
2011-01-19,-0.008686068962748582,305114.1952496617
2011-01-20,-0.012954373239850112,301161.63208362105
2011-01-21,-0.01044259743278572,298016.7223975711
2011-01-24,0.017112531069028113,303116.5428186894
2011-01-25,0.012509000075100191,306908.2276755725
2011-01-26,-0.0060268112201194764,305058.54972547037
2011-01-27,0.02214901508516948,311815.29614519974
2011-01-28,-0.010095922358288614,308667.233125191
2011-01-31,0.000682241218056211,308877.8186342924
2011-02-01,0.010709003889102703,312185.5923953046
2011-02-02,0.0044806388654718005,313584.3832938313
2011-02-03,0.011188739462442048,317092.9972579966
2011-02-04,0.012043116080160106,320911.78503218055
2011-02-07,0.00438409288560534,322318.69210584706
2011-02-08,0.004996550307688156,323929.1736660622
2011-02-09,0.007500205769095501,326358.7091231707
2011-02-10,-0.0027959486948653327,325446.22691633983
2011-02-11,0.0110111196029129,329029.7542452324
2011-02-14,0.014790523289661354,333896.2764883881
2011-02-15,-0.0030956483543349315,332862.6510295582
2011-02-16,0.0003448729933193241,332977.44636838295
2011-02-17,-0.0067604980504700615,330726.352991359
2011-02-18,-0.008620310067469729,327875.38928109006
2011-02-22,-0.023475499942885315,320178.3505987483
2011-02-23,-0.007906344589889971,317646.910228692
2011-02-24,0.010406433340236951,320952.4816257191
2011-02-25,0.005662673831519665,322769.9308445824
2011-02-28,-0.001080675786273781,322421.1211957814
2011-03-01,-0.007634788079324618,319959.50426315336
2011-03-02,0.00865722716057035,322729.46637374297
2011-03-03,0.0143451695158363,327359.0752766297
2011-03-04,0.004686256866566591,328893.1639909777
2011-03-07,-0.008497706145697129,326098.3265300538
2011-03-08,-0.006734058994318951,323902.3611612517
2011-03-09,-0.00581405258693056,322019.17580042925
2011-03-10,-0.005472914305958617,320256.79244639806
2011-03-11,0.014143389621766539,324786.30904098466
2011-03-14,-0.0033704856753246294,323691.62143882044
2011-03-15,0.0026955856651769508,324564.1599335088
2011-03-16,-0.024457573560083625,316626.10811696824
2011-03-17,0.006665488506244509,318736.57580139884
2011-03-18,-0.006857877306322137,316550.7194715156
2011-03-21,0.02079494102096374,323133.37301306945
2011-03-22,0.0064442475324954975,325215.72445477586
2011-03-23,0.0033817244900069742,326315.51443469996
2011-03-24,0.012880262550187805,330518.5439348185
2011-03-25,0.005563572131328404,332357.4076947415
2011-03-28,0.006362009760487342,334471.8687664657
2011-03-29,0.0026343429843417856,335352.9823874103
2011-03-30,-0.001172219656624693,334959.8750295481
2011-03-31,-0.0027106829305624186,334051.90501388215
2011-04-01,-5.415648449752454e-05,334033.8139370669
