Date,Average Price,Volume
17-03-1980,0.15722650289535522,448000
18-03-1980,0.15625,422400
19-03-1980,0.15893549844622612,396800
20-03-1980,0.15966824814677238,25600
21-03-1980,0.15991199761629105,294400
24-03-1980,0.16015649959445,806400
25-03-1980,0.15918000414967537,4172800
26-03-1980,0.16040050238370895,819200
27-03-1980,0.15917974710464478,1753600
28-03-1980,0.16015625,960000
31-03-1980,0.1635742522776127,640000
01-04-1980,0.16528325155377388,1830400
02-04-1980,0.1623535007238388,1856000
03-04-1980,0.16113274917006493,396800
07-04-1980,0.15893575176596642,1190400
08-04-1980,0.1579592525959015,51200
09-04-1980,0.15747075155377388,716800
10-04-1980,0.15893574804067612,2112000
11-04-1980,0.15869175270199776,742400
14-04-1980,0.15893574804067612,934400
15-04-1980,0.15893575176596642,3558400
16-04-1980,0.15991200134158134,1651200
17-04-1980,0.15869150310754776,89600
18-04-1980,0.15942399948835373,755200
21-04-1980,0.15771500021219254,3494400
22-04-1980,0.1584472507238388,204800
23-04-1980,0.1606447510421276,4454400
24-04-1980,0.16113274917006493,332800
25-04-1980,0.16308600082993507,345600
28-04-1980,0.16210925206542015,793600
29-04-1980,0.1618649996817112,115200
30-04-1980,0.1640627458691597,332800
01-05-1980,0.16650374978780746,2816000
02-05-1980,0.1674805022776127,256000
05-05-1980,0.1674802489578724,204800
06-05-1980,0.16796850040555,704000
07-05-1980,0.17285149917006493,1024000
08-05-1980,0.17651375010609627,2508800
09-05-1980,0.17700224742293358,332800
12-05-1980,0.1740720011293888,294400
13-05-1980,0.17822249978780746,486400
14-05-1980,0.18481425195932388,2432000
15-05-1980,0.18774424865841866,755200
16-05-1980,0.18774400278925896,332800
19-05-1980,0.18774425238370895,371200
20-05-1980,0.18725575134158134,371200
21-05-1980,0.18652350455522537,1164800
22-05-1980,0.18481424823403358,345600
23-05-1980,0.18359375,2214400
27-05-1980,0.18286124616861343,537600
28-05-1980,0.18505850061774254,1177600
29-05-1980,0.18066425248980522,998400
30-05-1980,0.17724600061774254,576000
02-06-1980,0.17846675217151642,345600
03-06-1980,0.17846700176596642,204800
04-06-1980,0.18164074793457985,1024000
05-06-1980,0.18505875021219254,691200
06-06-1980,0.18603499978780746,1779200
09-06-1980,0.1853027530014515,307200
10-06-1980,0.18359399959445,947200
11-06-1980,0.18310575187206268,985600
12-06-1980,0.1818850003182888,1036800
13-06-1980,0.18115225061774254,614400
16-06-1980,0.18164075165987015,1011200
17-06-1980,0.18212900310754776,844800
18-06-1980,0.18115225061774254,358400
19-06-1980,0.18237325176596642,140800
20-06-1980,0.18115225061774254,550400
23-06-1980,0.1779785044491291,2944000
24-06-1980,0.17822249978780746,2329600
25-06-1980,0.17944325134158134,2124800
26-06-1980,0.18237300217151642,1075200
27-06-1980,0.18090825155377388,460800
30-06-1980,0.18115250393748283,153600
01-07-1980,0.1853027492761612,716800
02-07-1980,0.18823249638080597,217600
03-07-1980,0.19384750723838806,1331200
07-07-1980,0.19775399565696716,640000
08-07-1980,0.20019525289535522,1113600
09-07-1980,0.19677725434303284,921600
10-07-1980,0.19653324782848358,1177600
11-07-1980,0.19555675238370895,294400
14-07-1980,0.19653324782848358,576000
15-07-1980,0.20336925238370895,1536000
16-07-1980,0.20410149544477463,3212800
17-07-1980,0.20336924493312836,12569600
18-07-1980,0.20459000021219254,2457600
21-07-1980,0.20458975434303284,1331200
22-07-1980,0.20971675217151642,2099200
23-07-1980,0.21020524948835373,844800
24-07-1980,0.21118174493312836,3724800
25-07-1980,0.21069324761629105,1292800
28-07-1980,0.2109375,294400
29-07-1980,0.21557649970054626,2726400
30-07-1980,0.21508774906396866,1318400
31-07-1980,0.21337899565696716,512000
01-08-1980,0.21240250021219254,2163200
04-08-1980,0.20947275310754776,3635200
05-08-1980,0.20947249233722687,1664000
06-08-1980,0.20800775289535522,2188800
07-08-1980,0.21020525693893433,6284800
08-08-1980,0.21801750361919403,1856000
11-08-1980,0.22167950123548508,972800
12-08-1980,0.22631850838661194,1318400
13-08-1980,0.22949250042438507,2700800
14-08-1980,0.2248537540435791,716800
15-08-1980,0.2243650034070015,1164800
18-08-1980,0.22363299876451492,524800
19-08-1980,0.21850600093603134,294400
20-08-1980,0.21875,422400
21-08-1980,0.22290049493312836,1702400
22-08-1980,0.22167949378490448,192000
25-08-1980,0.22265625,268800
26-08-1980,0.22509749978780746,1011200
27-08-1980,0.22534175217151642,1062400
28-08-1980,0.2243652567267418,1331200
29-08-1980,0.22290024161338806,179200
02-09-1980,0.22070324420928955,345600
03-09-1980,0.2170409932732582,627200
04-09-1980,0.2170412540435791,1280000
05-09-1980,0.21777350455522537,166400
08-09-1980,0.21801750361919403,550400
09-09-1980,0.21801775693893433,332800
10-09-1980,0.21948225796222687,371200
11-09-1980,0.22143524885177612,614400
12-09-1980,0.22192374616861343,166400
15-09-1980,0.21997074782848358,409600
16-09-1980,0.2226565033197403,652800
17-09-1980,0.2270509973168373,1126400
18-09-1980,0.2292482554912567,1894400
19-09-1980,0.2326660007238388,2816000
22-09-1980,0.23852524906396866,1574400
23-09-1980,0.2404787540435791,896000
24-09-1980,0.23925774544477463,512000
25-09-1980,0.23950199782848358,665600
26-09-1980,0.23974625021219254,2649600
29-09-1980,0.2365722507238388,5235200
30-09-1980,0.23584000766277313,1536000
01-10-1980,0.23144525289535522,678400
02-10-1980,0.2292482554912567,1472000
03-10-1980,0.2287597507238388,422400
06-10-1980,0.2277829945087433,652800
07-10-1980,0.22753899544477463,1024000
08-10-1980,0.2282714992761612,2867200
