Date,Average Price,Volume
12-12-1980,0.1284874938428402,469033600
15-12-1980,0.12193100154399872,175884800
16-12-1980,0.113001998513937,105728000
17-12-1980,0.11565249785780907,86441600
18-12-1980,0.11900150217115879,73449600
19-12-1980,0.12625549361109734,48630400
22-12-1980,0.1323937550187111,37363200
23-12-1980,0.13797449693083763,46950400
24-12-1980,0.14522850140929222,48003200
26-12-1980,0.15862150117754936,55574400
29-12-1980,0.16085350140929222,93161600
30-12-1980,0.15708699822425842,68880000
31-12-1980,0.1526230052113533,35750400
02-01-1981,0.15429700165987015,21660800
05-01-1981,0.15094900131225586,35728000
06-01-1981,0.1442519947886467,45158400
07-01-1981,0.13811399787664413,55686400
08-01-1981,0.13532400131225586,39827200
09-01-1981,0.14243849739432335,21504000
12-01-1981,0.14174100011587143,23699200
13-01-1981,0.1364400014281273,23049600
14-01-1981,0.1368585042655468,14291200
15-01-1981,0.13978800550103188,14067200
16-01-1981,0.13867200165987015,13395200
19-01-1981,0.14690249785780907,41574400
20-01-1981,0.14257799834012985,30083200
21-01-1981,0.14536799862980843,15904000
22-01-1981,0.14704199880361557,35548800
23-01-1981,0.14662349596619606,11222400
26-01-1981,0.1442519947886467,24640000
27-01-1981,0.14341499656438828,23699200
28-01-1981,0.13867200165987015,28156800
29-01-1981,0.13364999741315842,43904000
30-01-1981,0.12667399644851685,46188800
02-02-1981,0.11914100125432014,23766400
03-02-1981,0.12346550263464451,19152000
04-02-1981,0.12792950123548508,27865600
05-02-1981,0.12806900218129158,7929600
06-02-1981,0.1284874938428402,13865600
09-02-1981,0.12220999971032143,16755200
10-02-1981,0.12179150059819221,18345600
11-02-1981,0.11802500113844872,13843200
12-02-1981,0.116908498108387,14560000
13-02-1981,0.11439700052142143,11155200
17-02-1981,0.1167687475681305,12275200
18-02-1981,0.12193099968135357,19241600
19-02-1981,0.11467599868774414,22310400
20-02-1981,0.10853800177574158,24371200
23-02-1981,0.11007249727845192,14112000
24-02-1981,0.10658499971032143,16979200
25-02-1981,0.11286249943077564,19488000
26-02-1981,0.11453649774193764,10841600
27-02-1981,0.11858299933373928,14761600
02-03-1981,0.11900150217115879,11760000
03-03-1981,0.117467001080513,16172800
04-03-1981,0.11634999886155128,13708800
05-03-1981,0.11579199880361557,5376000
06-03-1981,0.11495499685406685,11603200
09-03-1981,0.105748001486063,15321600
10-03-1981,0.10072499886155128,28380800
11-03-1981,0.09709799662232399,29859200
12-03-1981,0.10058549977838993,59248000
13-03-1981,0.09960899874567986,231302400
16-03-1981,0.1035160031169653,37228800
17-03-1981,0.10853799991309643,43747200
18-03-1981,0.115234000608325,36937600
19-03-1981,0.11411799862980843,37811200
20-03-1981,0.115234000608325,14604800
23-03-1981,0.11969899944961071,22019200
24-03-1981,0.11914100125432014,28156800
25-03-1981,0.1171875,7056000
26-03-1981,0.11467599868774414,12275200
27-03-1981,0.11076999828219414,12252800
30-03-1981,0.11077000014483929,9900800
31-03-1981,0.10993300005793571,15993600
01-04-1981,0.10853800177574158,34070400
02-04-1981,0.11788550205528736,31404800
03-04-1981,0.11844350025057793,16486400
06-04-1981,0.11634999886155128,22803200
07-04-1981,0.11523399874567986,10684800
08-04-1981,0.12081499956548214,21952000
09-04-1981,0.12290750071406364,12499200
10-04-1981,0.12458150275051594,33465600
13-04-1981,0.12458150275051594,16060800
14-04-1981,0.12458150275051594,6652800
15-04-1981,0.11858300119638443,34048000
16-04-1981,0.11188599839806557,23878400
20-04-1981,0.1150944996625185,35347200
21-04-1981,0.12290750071406364,28537600
22-04-1981,0.12737150117754936,18995200
23-04-1981,0.13071949407458305,58016000
24-04-1981,0.13002199679613113,35056000
27-04-1981,0.1286269947886467,38528000
28-04-1981,0.12639499455690384,32188800
29-04-1981,0.12472100183367729,13641600
30-04-1981,0.12695299834012985,12611200
01-05-1981,0.12695299834012985,16553600
04-05-1981,0.12639499455690384,14448000
05-05-1981,0.12583699822425842,17539200
06-05-1981,0.12248900160193443,18950400
07-05-1981,0.12402350082993507,9363200
08-05-1981,0.1251395009458065,7907200
11-05-1981,0.12248900160193443,11939200
12-05-1981,0.12262850254774094,4256000
13-05-1981,0.12221000157296658,4905600
14-05-1981,0.12053600326180458,4928000
15-05-1981,0.1231865007430315,4905600
18-05-1981,0.1252789981663227,4166400
19-05-1981,0.12304700165987015,25424000
20-05-1981,0.12695299834012985,13283200
21-05-1981,0.13406850025057793,32211200
22-05-1981,0.140345998108387,31427200
26-05-1981,0.13978800177574158,85344000
27-05-1981,0.14746050164103508,149497600
28-05-1981,0.14746050164103508,73987200
29-05-1981,0.1480187550187111,59382400
01-06-1981,0.1480187550187111,51251200
02-06-1981,0.140904001891613,40432000
03-06-1981,0.1409039981663227,39446400
04-06-1981,0.14355450123548508,56067200
05-06-1981,0.14146199822425842,57680000
08-06-1981,0.1364400014281273,93497600
09-06-1981,0.13909050449728966,119593600
10-06-1981,0.1410434991121292,25222400
11-06-1981,0.14690249785780907,38976000
12-06-1981,0.14536800235509872,25804800
15-06-1981,0.1448099985718727,143763200
16-06-1981,0.14201999455690384,37251200
17-06-1981,0.13978800177574158,27574400
18-06-1981,0.13936950266361237,23049600
19-06-1981,0.13532400131225586,27507200
22-06-1981,0.13030099868774414,10841600
23-06-1981,0.1325332522392273,15030400
24-06-1981,0.12946400046348572,23027200
25-06-1981,0.13183550164103508,24259200
26-06-1981,0.13058000057935715,23788800
29-06-1981,0.12611600011587143,10595200
30-06-1981,0.11634999886155128,35907200
01-07-1981,0.11523399874567986,170464000
