Date,Average Price,Volume
28-01-2009,5.081428408622742,18397400
29-01-2009,5.194285869598389,24274600
30-01-2009,5.149285554885864,18736900
02-02-2009,5.202499985694885,15437100
03-02-2009,5.2449997663497925,17175200
04-02-2009,5.286071538925171,14547400
05-02-2009,5.220713973045349,14248500
06-02-2009,5.237500071525574,21145600
09-02-2009,5.239285826683044,10991400
10-02-2009,5.22607147693634,16384200
11-02-2009,5.123928785324097,13302100
12-02-2009,5.329285502433777,20511400
13-02-2009,5.464999794960022,20008800
17-02-2009,5.380000114440918,15198400
18-02-2009,5.297142744064331,13208300
19-02-2009,5.313214302062988,14897400
20-02-2009,5.277142763137817,11410700
23-02-2009,5.169285774230957,14423500
24-02-2009,5.121785879135132,14244300
25-02-2009,5.175357222557068,15887900
26-02-2009,5.105000019073486,10766700
27-02-2009,5.145357370376587,8995700
02-03-2009,4.991071581840515,15885100
03-03-2009,5.138571262359619,51740500
04-03-2009,5.324642777442932,14490000
05-03-2009,5.355000019073486,11335100
06-03-2009,5.44178581237793,8729700
09-03-2009,5.522142767906189,11848900
10-03-2009,5.560714483261108,16337300
11-03-2009,5.426071286201477,11030600
12-03-2009,5.473928451538086,14080500
13-03-2009,5.645714521408081,9539600
16-03-2009,5.616785764694214,12023900
17-03-2009,5.6585716009140015,11903500
18-03-2009,5.890000104904175,16355500
19-03-2009,5.987500309944153,12115600
20-03-2009,5.945000052452087,13117300
23-03-2009,6.037499904632568,14639800
24-03-2009,6.207499742507935,12205200
25-03-2009,6.035357236862183,18686500
26-03-2009,5.972499966621399,14459900
27-03-2009,5.770357251167297,11035500
30-03-2009,5.818928480148315,19396300
31-03-2009,6.098928809165955,12718300
01-04-2009,6.1339287757873535,10427900
02-04-2009,6.207857251167297,11048800
03-04-2009,6.162857174873352,7205800
06-04-2009,6.243928670883179,12506900
07-04-2009,6.308571457862854,8216600
08-04-2009,6.320714473724365,6576500
09-04-2009,6.524285674095154,13811000
13-04-2009,6.893214225769043,26653200
14-04-2009,6.881785750389099,16957500
15-04-2009,6.684642672538757,10913000
16-04-2009,6.783928275108337,9825200
17-04-2009,6.9125001430511475,8985900
20-04-2009,7.000714302062988,10650500
21-04-2009,6.796785831451416,24563000
22-04-2009,6.611071586608887,12685400
23-04-2009,6.449642777442932,24576300
24-04-2009,6.149285793304443,30082500
27-04-2009,6.45464301109314,29344700
28-04-2009,6.591785907745361,16545900
29-04-2009,6.488571763038635,17892700
30-04-2009,6.526428699493408,12247200
01-05-2009,6.405714273452759,7328300
04-05-2009,6.4085716009140015,7936600
05-05-2009,6.429642677307129,7007700
06-05-2009,6.262500047683716,16352000
07-05-2009,5.874642729759216,25173400
08-05-2009,5.6653571128845215,24913000
11-05-2009,5.618571519851685,12990600
12-05-2009,5.6935715675354,13067600
13-05-2009,5.517499923706055,20459600
14-05-2009,5.296071290969849,14255500
15-05-2009,5.430714011192322,16576000
18-05-2009,5.541785478591919,12098100
19-05-2009,5.638928532600403,13829900
20-05-2009,5.795000195503235,15792700
21-05-2009,5.6532142162323,9964500
22-05-2009,5.600357294082642,4261600
26-05-2009,5.628571510314941,8136100
27-05-2009,5.651428937911987,9294600
28-05-2009,5.507499933242798,8086400
29-05-2009,5.565714240074158,13692000
01-06-2009,5.78071391582489,9718100
02-06-2009,5.857857346534729,9578100
03-06-2009,5.801785826683044,7412300
04-06-2009,5.767856955528259,9455600
05-06-2009,5.659642934799194,10232600
08-06-2009,5.531785726547241,8421000
09-06-2009,5.60107147693634,8010100
10-06-2009,5.522499680519104,13949600
11-06-2009,5.422500014305115,8565200
12-06-2009,5.3710715770721436,7498400
15-06-2009,5.400357246398926,14079800
16-06-2009,5.435357213020325,11970000
17-06-2009,5.718214273452759,21534100
18-06-2009,5.860357284545898,12373200
19-06-2009,5.973214268684387,15915200
22-06-2009,5.81428587436676,12356400
23-06-2009,5.671071410179138,7968800
24-06-2009,5.676071286201477,8351000
25-06-2009,5.743571519851685,9097200
26-06-2009,5.8828572034835815,48461000
29-06-2009,5.848928451538086,8628200
30-06-2009,5.875714302062988,11391800
01-07-2009,5.897500038146973,8613500
02-07-2009,5.76964271068573,7030800
06-07-2009,5.671428680419922,7912100
07-07-2009,5.624285578727722,7216300
08-07-2009,5.505357027053833,7617400
09-07-2009,5.661428451538086,12084100
10-07-2009,5.68571412563324,5254900
13-07-2009,5.8971428871154785,29690500
14-07-2009,6.110000133514404,13967800
15-07-2009,6.2839285135269165,9424800
16-07-2009,6.261785984039307,8621900
17-07-2009,6.308213949203491,8306200
20-07-2009,6.354999780654907,9681000
21-07-2009,6.355000257492065,9128700
22-07-2009,6.438214063644409,9833600
23-07-2009,6.626071572303772,20060600
24-07-2009,6.175357222557068,35719600
27-07-2009,5.964642763137817,15504300
28-07-2009,5.944643020629883,11682300
29-07-2009,6.072142958641052,8586900
30-07-2009,6.173214554786682,10226300
