Date,Average Price,Volume
08-07-1980,4.467592477798462,148500
09-07-1980,4.486111044883728,89100
10-07-1980,4.495370507240295,39150
11-07-1980,4.518518686294556,33750
14-07-1980,4.6111109256744385,90450
15-07-1980,4.629629731178284,289575
16-07-1980,4.638888835906982,103950
17-07-1980,4.694444537162781,58725
18-07-1980,4.731481313705444,127575
21-07-1980,4.902777791023254,816750
22-07-1980,4.865740418434143,253800
23-07-1980,4.708333134651184,112050
24-07-1980,4.708333373069763,43875
25-07-1980,4.662037253379822,182925
28-07-1980,4.629629492759705,29025
29-07-1980,4.634259223937988,81675
30-07-1980,4.638888955116272,52650
31-07-1980,4.638888955116272,125550
01-08-1980,4.629629492759705,72900
04-08-1980,4.560185551643372,100575
05-08-1980,4.537037253379822,17550
06-08-1980,4.537037134170532,41850
07-08-1980,4.587962985038757,137025
08-08-1980,4.611111044883728,126225
11-08-1980,4.541666626930237,63450
12-08-1980,4.583333492279053,85050
13-08-1980,4.54629647731781,73575
14-08-1980,4.532407164573669,127575
15-08-1980,4.638888716697693,167400
18-08-1980,4.620370268821716,149175
19-08-1980,4.578703999519348,70200
20-08-1980,4.569444537162781,16875
21-08-1980,4.583333492279053,64800
22-08-1980,4.60185182094574,45900
25-08-1980,4.620370507240295,24300
26-08-1980,4.657407283782959,50625
27-08-1980,4.587963342666626,96525
28-08-1980,4.555555462837219,114075
29-08-1980,4.555555462837219,20925
02-09-1980,4.606481432914734,29025
03-09-1980,4.7499998807907104,125550
04-09-1980,4.754629731178284,45900
05-09-1980,4.722222328186035,84375
08-09-1980,4.731481552124023,63450
09-09-1980,4.643518686294556,95850
10-09-1980,4.6759257316589355,151200
11-09-1980,4.72685170173645,250425
12-09-1980,4.736111044883728,56700
15-09-1980,4.763888716697693,538650
16-09-1980,4.736111283302307,197100
17-09-1980,4.759258985519409,57375
18-09-1980,4.77314817905426,65475
19-09-1980,4.754629492759705,217350
22-09-1980,4.703703761100769,126900
23-09-1980,4.731481432914734,139050
24-09-1980,4.699074029922485,276075
25-09-1980,4.685185194015503,1603800
26-09-1980,4.481481194496155,152550
29-09-1980,4.384259223937988,120825
30-09-1980,4.393518447875977,27675
01-10-1980,4.370370507240295,68175
02-10-1980,4.407407164573669,41850
03-10-1980,4.509259462356567,83700
06-10-1980,4.550925970077515,32400
07-10-1980,4.597222328186035,76950
08-10-1980,4.578703761100769,68850
09-10-1980,4.611111283302307,98550
10-10-1980,4.629629850387573,85050
13-10-1980,4.615740776062012,59400
14-10-1980,4.629629492759705,48600
15-10-1980,4.5787036418914795,78975
16-10-1980,4.583333611488342,111375
17-10-1980,4.574074029922485,157950
20-10-1980,4.5740742683410645,93825
21-10-1980,4.583333611488342,81000
22-10-1980,4.5648146867752075,51300
23-10-1980,4.546296238899231,58725
24-10-1980,4.527777671813965,53325
27-10-1980,4.569444417953491,77625
28-10-1980,4.564815044403076,121500
29-10-1980,4.564815044403076,53325
30-10-1980,4.555555820465088,128925
31-10-1980,4.555555820465088,125550
03-11-1980,4.574073910713196,46575
05-11-1980,4.574073910713196,102600
