Date,Average Price,Volume
02-01-1970,1.2352429926395416,1195200
05-01-1970,1.2044270038604736,964800
06-01-1970,1.1992190480232239,1036800
07-01-1970,1.2092015147209167,331200
08-01-1970,1.2135414779186249,460800
09-01-1970,1.2265622317790985,748800
12-01-1970,1.2118054628372192,864000
13-01-1970,1.2109375298023224,849600
14-01-1970,1.2213545143604279,619200
15-01-1970,1.2300350069999695,1209600
16-01-1970,1.2291667461395264,734400
19-01-1970,1.2200525403022766,1180800
20-01-1970,1.2083334922790527,763200
21-01-1970,1.2152777314186096,878400
22-01-1970,1.21875,360000
23-01-1970,1.2191839814186096,979200
26-01-1970,1.2135417759418488,979200
27-01-1970,1.2057289481163025,532800
28-01-1970,1.163194477558136,1497600
29-01-1970,1.1119789779186249,3585600
30-01-1970,1.0920137166976929,2808000
02-02-1970,1.1310765147209167,1612800
03-02-1970,1.1614582538604736,2692800
04-02-1970,1.1111112833023071,2793600
05-02-1970,1.1197915077209473,1886400
06-02-1970,1.1336804628372192,705600
09-02-1970,1.1731769740581512,1684800
10-02-1970,1.2057292461395264,2505600
11-02-1970,1.1966144740581512,2232000
12-02-1970,1.1707897186279297,3369600
13-02-1970,1.132378250360489,1540800
16-02-1970,1.125,820800
17-02-1970,1.1091579794883728,1915200
18-02-1970,1.1076389849185944,878400
19-02-1970,1.1048177480697632,576000
20-02-1970,1.088758498430252,1396800
24-02-1970,1.068359225988388,3744000
25-02-1970,1.0759547352790833,2822400
26-02-1970,1.0785592794418335,1353600
27-02-1970,1.0961370170116425,1627200
02-03-1970,1.1061197221279144,1051200
03-03-1970,1.093749761581421,1468800
04-03-1970,1.106336772441864,734400
05-03-1970,1.108506977558136,892800
06-03-1970,1.0989584624767303,907200
09-03-1970,1.085503488779068,273600
10-03-1970,1.0757377743721008,1353600
11-03-1970,1.081163227558136,432000
12-03-1970,1.0885419845581055,388800
13-03-1970,1.0798609852790833,1339200
16-03-1970,1.0672744810581207,806400
17-03-1970,1.0572914779186249,1267200
18-03-1970,1.0598960518836975,748800
19-03-1970,1.0690102577209473,1123200
20-03-1970,1.065972000360489,518400
23-03-1970,1.0616320073604584,216000
24-03-1970,1.0527344644069672,1670400
25-03-1970,1.078125,2275200
26-03-1970,1.0876737833023071,936000
30-03-1970,1.0850695073604584,1368000
31-03-1970,1.072916716337204,676800
01-04-1970,1.0666229724884033,820800
02-04-1970,1.0527344942092896,792000
03-04-1970,1.0503469705581665,1008000
06-04-1970,1.0390625,2275200
07-04-1970,1.0082464665174484,1526400
08-04-1970,0.9930557459592819,734400
09-04-1970,1.0047745108604431,820800
10-04-1970,1.0180122256278992,3312000
13-04-1970,1.0086804628372192,878400
14-04-1970,1.0117187350988388,835200
15-04-1970,1.027777761220932,2217600
16-04-1970,1.0219185054302216,1252800
17-04-1970,1.0158419907093048,950400
20-04-1970,1.0138890147209167,1425600
21-04-1970,1.0123697221279144,518400
