Date,Average Price,Volume
25-03-1980,0.7916670441627502,18000
26-03-1980,1.055556058883667,0
27-03-1980,1.055556058883667,0
28-03-1980,0.760416716337204,3600
31-03-1980,1.013888955116272,0
01-04-1980,0.7656247615814209,10800
02-04-1980,1.0208330154418945,0
03-04-1980,1.0208330154418945,0
07-04-1980,1.0208330154418945,0
08-04-1980,1.0208330154418945,0
09-04-1980,1.0208330154418945,0
10-04-1980,1.0208330154418945,0
11-04-1980,1.0208330154418945,0
14-04-1980,0.7656247615814209,3600
15-04-1980,1.0208330154418945,0
16-04-1980,0.7552079558372498,3600
17-04-1980,0.763020783662796,7200
18-04-1980,1.017361044883728,0
21-04-1980,1.017361044883728,0
22-04-1980,1.017361044883728,0
23-04-1980,1.017361044883728,0
24-04-1980,1.017361044883728,0
25-04-1980,1.017361044883728,0
28-04-1980,1.017361044883728,0
29-04-1980,1.017361044883728,0
30-04-1980,1.017361044883728,0
01-05-1980,1.017361044883728,0
02-05-1980,1.017361044883728,0
05-05-1980,1.017361044883728,0
06-05-1980,1.017361044883728,0
07-05-1980,1.017361044883728,0
08-05-1980,1.017361044883728,0
09-05-1980,1.017361044883728,0
12-05-1980,1.017361044883728,0
13-05-1980,1.017361044883728,0
14-05-1980,1.017361044883728,0
15-05-1980,1.017361044883728,0
16-05-1980,1.017361044883728,0
19-05-1980,0.703125,3600
20-05-1980,0.9375,0
21-05-1980,0.9375,0
22-05-1980,0.9375,0
23-05-1980,0.9375,0
27-05-1980,0.9375,0
28-05-1980,0.9375,0
29-05-1980,0.9375,0
30-05-1980,0.9375,0
02-06-1980,0.7916670441627502,7200
03-06-1980,1.055556058883667,0
04-06-1980,1.055556058883667,0
05-06-1980,1.055556058883667,0
06-06-1980,1.055556058883667,0
09-06-1980,1.055556058883667,0
10-06-1980,1.055556058883667,0
11-06-1980,1.055556058883667,0
12-06-1980,1.055556058883667,0
13-06-1980,1.055556058883667,0
16-06-1980,1.055556058883667,0
17-06-1980,1.055556058883667,0
18-06-1980,1.055556058883667,0
19-06-1980,1.055556058883667,0
20-06-1980,1.055556058883667,0
23-06-1980,1.055556058883667,0
24-06-1980,1.055556058883667,0
25-06-1980,1.055556058883667,0
26-06-1980,1.055556058883667,0
27-06-1980,1.055556058883667,0
30-06-1980,1.055556058883667,0
01-07-1980,1.055556058883667,0
02-07-1980,1.055556058883667,0
03-07-1980,1.055556058883667,0
07-07-1980,1.055556058883667,0
08-07-1980,1.0138889849185944,25200
09-07-1980,1.388888955116272,0
10-07-1980,1.388888955116272,0
11-07-1980,0.9999997615814209,3600
14-07-1980,1.3333330154418945,0
15-07-1980,1.3333330154418945,0
16-07-1980,1.3333330154418945,0
17-07-1980,1.3333330154418945,0
18-07-1980,1.3333330154418945,0
21-07-1980,0.9791670441627502,3600
22-07-1980,1.305556058883667,0
23-07-1980,1.305556058883667,0
24-07-1980,1.305556058883667,0
25-07-1980,1.305556058883667,0
28-07-1980,1.305556058883667,0
29-07-1980,1.305556058883667,0
30-07-1980,1.305556058883667,0
31-07-1980,1.305556058883667,0
01-08-1980,1.305556058883667,0
04-08-1980,1.305556058883667,0
05-08-1980,1.305556058883667,0
06-08-1980,1.305556058883667,0
07-08-1980,1.305556058883667,0
08-08-1980,1.305556058883667,0
11-08-1980,1.305556058883667,0
12-08-1980,1.305556058883667,0
13-08-1980,1.305556058883667,0
14-08-1980,1.305556058883667,0
15-08-1980,1.305556058883667,0
18-08-1980,1.305556058883667,0
19-08-1980,0.96875,14400
20-08-1980,0.9635414779186249,3600
21-08-1980,1.2847219705581665,0
22-08-1980,1.2847219705581665,0
25-08-1980,1.2847219705581665,0
26-08-1980,1.2847219705581665,0
27-08-1980,1.2847219705581665,0
28-08-1980,1.2847219705581665,0
29-08-1980,1.2847219705581665,0
02-09-1980,1.2847219705581665,0
03-09-1980,1.2847219705581665,0
04-09-1980,1.2847219705581665,0
05-09-1980,1.2847219705581665,0
08-09-1980,1.2847219705581665,0
09-09-1980,1.2847219705581665,0
10-09-1980,1.2847219705581665,0
11-09-1980,1.2847219705581665,0
12-09-1980,1.2847219705581665,0
15-09-1980,1.2847219705581665,0
16-09-1980,1.2847219705581665,0
17-09-1980,1.2847219705581665,0
18-09-1980,1.2847219705581665,0
19-09-1980,1.2847219705581665,0
22-09-1980,1.2847219705581665,0
23-09-1980,1.2847219705581665,0
24-09-1980,1.2847219705581665,0
25-09-1980,1.2847219705581665,0
26-09-1980,1.2847219705581665,0
29-09-1980,1.2847219705581665,0
30-09-1980,1.2847219705581665,0
01-10-1980,0.947916716337204,3600
02-10-1980,1.263888955116272,0
03-10-1980,1.263888955116272,0
06-10-1980,1.263888955116272,0
07-10-1980,0.9348960220813751,14400
08-10-1980,1.2465280294418335,0
09-10-1980,1.2465280294418335,0
10-10-1980,1.2465280294418335,0
13-10-1980,1.2465280294418335,0
14-10-1980,1.2465280294418335,0
15-10-1980,0.8958329558372498,3600
16-10-1980,1.194443941116333,0
17-10-1980,1.194443941116333,0
20-10-1980,1.194443941116333,0
21-10-1980,1.194443941116333,0
22-10-1980,0.9427079558372498,43200
23-10-1980,1.256943941116333,0
24-10-1980,1.256943941116333,0
27-10-1980,1.256943941116333,0
28-10-1980,1.256943941116333,0
29-10-1980,1.256943941116333,0
30-10-1980,1.256943941116333,0
31-10-1980,1.256943941116333,0
03-11-1980,0.8958329558372498,18000
05-11-1980,1.194443941116333,0
06-11-1980,1.194443941116333,0
07-11-1980,1.194443941116333,0
10-11-1980,0.927083283662796,14400
11-11-1980,1.236111044883728,0
